ID,Nombre,Edad,Promedio
9300,Stefania,21,3.0
3374,Angelica,20,1.1
1065,Beatriz,19,1.5
7557,Julian,22,3.5
8926,Steven,18,5.0
5194,Gustavo,16,1.8
1891,Sara,25,3.0
462,Carolina,21,3.2
7521,Felipe,17,1.6
2507,Julian,17,3.3
9303,Ivan,21,3.1
5794,Beatriz,21,4.2
4483,Mauricio,23,4.6
9299,Angelica,18,4.9
177,Melissa,17,3.1
9223,Laura,23,2.8
7023,Tatiana,23,1.6
139,Camila,18,1.9
3927,Sara,20,3.4
2046,Juliana,18,2.2
3303,Sebastian,19,3.1
7854,Miguel,23,2.2
635,Kevin,22,4.3
7790,Santiago,24,2.3
1515,Diana,20,4.0
3022,David,21,4.1
5159,Alexander,20,3.6
7996,Christian,23,1.7
2240,Adriana,22,1.2
3031,Hector,18,1.9
1853,Sebastian,19,1.1
5604,Mauricio,20,4.2
9445,Samuel,21,2.2
1376,Santiago,15,3.5
5727,Roberto,19,3.9
6271,Laura,21,4.0
112,Sebastian,15,3.0
4510,Miguel,16,3.9
150,Felipe,22,4.6
4501,Nicolas,21,3.9
8389,Natalia,18,3.4
3471,Camila,20,1.3
9578,Beatriz,25,2.4
4723,Diana,18,3.1
9241,Nicolas,15,2.5
1882,Juan,25,2.7
4979,Gabriela,16,2.1
5352,Kevin,22,2.0
5023,Liliana,25,3.6
8845,Adriana,16,4.6
825,Fernando,21,1.2
1333,Natalia,19,2.3
4328,Andres,17,2.7
9961,Maria,15,4.7
3422,Daniel,23,4.3
3820,Ivan,21,4.7
3701,Hector,16,4.8
5590,Felipe,25,3.6
5056,Sofia,22,2.7
6732,Angela,19,1.4
5204,Adriana,17,4.3
7111,Vanessa,16,3.4
2051,Claudia,19,1.2
1469,Hector,23,3.3
7400,Sara,19,1.0
1634,Gloria,23,3.7
1518,Tatiana,19,4.1
1374,Tomas,23,2.0
2414,Mateo,16,1.1
7155,Carolina,22,4.7
7548,Oscar,17,4.3
9290,Sara,17,3.5
2840,Hector,17,2.9
3612,Ricardo,25,1.2
2967,Roberto,15,3.7
4199,Juan,24,2.6
5528,Angelica,22,4.6
2999,Camila,16,4.8
6738,Juliana,16,1.5
9126,Samuel,21,4.9
2818,Gloria,19,3.4
5942,Tatiana,24,4.4
255,Andres,18,1.7
9073,Natalia,24,1.9
3962,Alejandro,18,4.8
2715,Miguel,18,4.4
8262,Steven,20,2.1
2428,Tomas,21,2.4
1923,Melissa,23,4.7
8993,Hector,16,1.9
6844,Isabella,23,3.7
7575,Manuela,25,1.7
8961,Carlos,23,4.9
5987,Andrea,24,3.4
7333,Xiomara,24,2.3
3994,Liliana,22,1.5
4251,Eduardo,15,2.9
8616,Alexander,25,2.8
5293,Daniel,20,2.6
1618,Cristian,17,3.3
6790,Catalina,15,4.6
7864,Julian,16,4.2
1874,Monica,19,1.2
6462,Ivan,20,2.6
435,Andres,17,1.2
9042,Diego,18,4.0
8988,Julian,21,1.7
2941,Laura,16,1.7
1207,Eduardo,25,2.7
6317,Roberto,24,3.7
3691,Jose,21,4.1
3735,Fernando,25,1.9
6315,Felipe,16,4.0
3489,Carlos,20,3.9
2477,Ricardo,15,2.4
6516,Mario,23,4.0
2792,Cristian,20,2.1
6815,Roberto,23,2.2
9270,Oscar,24,1.0
2982,Emanuel,18,3.4
7297,Felipe,23,4.2
1947,Carlos,15,1.7
1970,Martha,23,2.9
39,Mariana,18,3.7
7030,Christian,18,4.9
9869,Camila,18,2.4
9743,Jose,24,1.0
4152,Oscar,18,1.3
5168,Monica,25,4.4
2261,Pablo,15,2.9
2405,Patricia,20,2.2
795,Mario,20,2.1
3336,Paula,25,3.1
9965,Sergio,16,2.5
9396,Ivan,21,4.5
7320,Hector,19,3.0
7110,Jose,23,2.3
9683,Martha,15,2.1
588,Manuela,17,1.7
5824,Samuel,17,4.3
8958,Carolina,18,4.4
1660,Juliana,21,1.6
5176,Stefania,25,2.0
363,Manuela,21,3.2
2023,Fernando,15,3.6
1271,Valeria,22,4.3
9400,Mateo,19,2.6
9748,Luis,16,3.9
2127,Stefania,18,3.1
1930,Mariana,21,3.9
3817,Beatriz,22,2.9
2649,Elena,20,4.6
7514,Jonathan,22,2.5
1358,Martha,21,1.3
5286,Juliana,21,2.9
5738,Natalia,25,2.4
2958,Maria,17,4.6
5330,Sergio,23,3.0
2748,Gabriela,17,3.8
812,Patricia,16,3.2
698,Sergio,18,1.8
1467,Oscar,23,1.8
7540,Gabriela,18,4.4
3601,Sebastian,15,4.2
5080,Alejandro,23,3.0
8685,Fernando,20,5.0
2497,Manuela,15,3.5
5898,Diana,24,3.5
4558,Diana,15,1.6
5259,Andres,19,4.4
1221,Martha,19,3.9
7372,Jorge,22,1.0
7510,Juan,18,2.6
6766,Patricia,19,4.3
3623,Angela,16,1.8
8854,Carolina,19,3.0
6873,Melissa,25,1.3
3481,Daniel,17,1.9
3885,Samuel,16,4.2
9699,Catalina,24,3.6
3437,Santiago,22,3.4
4061,Roberto,18,4.4
8946,Julian,24,3.7
1610,Juan,15,4.5
2372,Xiomara,20,2.9
2478,Rosa,21,3.4
86,Cristian,23,3.0
3044,Eduardo,23,2.0
2809,Julian,15,1.6
7776,Luis,20,4.1
5022,Mariana,23,3.5
9432,Ana,24,3.1
5706,Tomas,17,4.3
8847,Ricardo,17,2.0
9688,Samuel,22,1.1
1959,Martha,25,4.3
5787,Mauricio,23,3.3
9121,David,23,3.4
9101,Patricia,21,2.7
9048,Christian,21,3.0
5906,Valentina,16,2.6
1731,Monica,19,2.3
7910,Pablo,25,3.4
1661,Elena,15,4.2
4722,David,22,3.6
9526,Hector,22,2.6
2474,Isabella,25,4.8
3610,Patricia,22,2.2
6154,Manuela,21,2.1
4171,Martha,17,4.4
4278,Gloria,16,1.9
2535,Isabella,22,1.2
671,Martha,22,1.2
4008,Liliana,19,2.3
22,Santiago,21,4.7
5344,Liliana,15,3.4
5121,Santiago,17,1.6
155,Tatiana,16,2.5
8564,Isabella,22,1.2
1190,Sergio,16,2.2
3563,Tatiana,17,3.7
6441,Stefania,22,2.7
2128,Alejandro,19,4.4
5308,Jose,19,3.0
4012,Sergio,17,2.0
9026,Esteban,15,4.2
9695,Sofia,24,3.8
8279,Juan,25,3.3
9656,Julian,16,2.9
6769,Alejandro,15,5.0
7588,David,23,4.0
9974,Catalina,20,3.6
7264,Mauricio,16,3.7
9769,Pablo,22,1.3
2794,Mariana,23,4.9
6079,Lucia,22,4.3
7641,Claudia,17,3.3
9417,Mauricio,19,2.2
9016,Natalia,22,1.2
6010,Oscar,20,2.4
7668,Miguel,18,1.6
5985,Melissa,24,2.3
8072,Carolina,18,1.8
1232,Laura,21,2.0
4379,Kevin,16,1.2
8588,Sergio,22,4.8
1298,Julian,22,4.4
7187,Xiomara,15,3.4
7065,Melissa,25,4.0
5138,Gabriela,19,1.7
9681,Mateo,17,3.5
8152,Tatiana,17,4.0
9541,Sergio,18,4.6
1794,Tatiana,23,1.1
2851,Valentina,17,3.3
1585,Jorge,15,3.3
149,Adriana,17,2.5
3531,Manuela,16,1.5
7939,Paola,22,2.3
5015,Diana,20,4.6
9797,Julian,21,2.7
3419,Paula,17,4.6
614,Beatriz,19,3.3
3233,Isabella,18,4.7
5569,Carlos,18,2.6
4447,Sebastian,20,2.1
46,Sofia,25,4.2
3553,Andres,21,3.8
7822,Daniela,20,4.5
2455,Julian,15,3.0
3752,Christian,20,1.9
9560,Alexander,23,4.4
1982,Nicolas,24,1.0
1226,Paula,16,4.6
7145,Mariana,22,3.3
8428,Valentina,24,1.5
8315,Luis,23,3.2
9803,Claudia,24,4.6
3224,Gloria,15,4.3
9957,Sara,23,1.7
4242,Gloria,15,4.4
9105,Christian,23,1.8
4850,Sofia,24,2.3
7340,Adriana,15,3.5
4454,Martha,17,1.9
4053,Ivan,25,1.5
6422,Maria,23,1.6
3171,David,23,2.1
4348,Tatiana,24,4.1
3863,Ivan,19,1.9
7901,Natalia,19,4.0
4138,Paola,21,2.7
4632,David,16,3.3
5934,Ana,22,2.8
9950,Roberto,21,4.0
8575,Laura,24,2.5
6551,Pablo,25,1.5
8970,Oscar,23,2.5
6673,Melissa,15,3.4
6103,Valeria,18,3.7
5369,Esteban,20,3.0
4756,Juan,22,1.7
5326,Fernando,25,3.8
7335,Juan,24,3.3
3383,Carlos,22,2.0
8178,Daniela,19,3.9
9977,Pablo,24,2.3
532,Julian,23,2.0
8585,Santiago,23,1.4
8810,Manuela,22,3.2
8827,Natalia,25,2.6
7367,Mario,22,3.1
1717,Roberto,24,4.4
1393,Julian,23,5.0
494,Hector,18,1.1
3131,Valeria,22,4.6
5421,Catalina,21,2.7
3828,Ricardo,25,4.1
4877,Gloria,20,4.8
5252,Lucia,25,3.1
220,Sofia,21,4.5
3051,Catalina,23,4.2
6001,Martha,25,2.6
6992,Sergio,17,1.7
3499,Beatriz,20,4.0
6304,Stefania,18,4.4
7796,Diego,23,2.5
3710,Monica,22,4.2
9968,Julian,21,2.1
5304,Eduardo,18,5.0
3483,Gloria,17,1.3
7450,Carlos,15,2.5
9814,Sofia,24,1.4
4340,Sofia,17,2.1
2605,Tatiana,24,4.2
3271,Nicolas,18,1.8
8934,Rosa,17,4.1
2313,Cristian,20,4.9
4604,Julian,25,4.3
982,Diego,15,1.9
3064,Paula,22,3.6
7881,Diego,19,1.5
6018,Gloria,23,3.0
4534,Mario,16,2.2
935,Rosa,22,4.1
4991,Isabella,18,2.3
5398,Alejandra,20,2.3
3632,Eduardo,18,1.6
975,Paola,21,4.2
1852,Angelica,24,3.2
2944,Jonathan,25,2.0
137,Hector,24,1.4
67,Ana,25,1.3
7166,Isabella,25,2.1
3447,Cristian,18,4.9
5227,Xiomara,24,1.4
1229,Valentina,18,1.1
3324,Sergio,22,3.6
6202,David,20,2.4
1721,Esteban,25,4.0
4634,Eduardo,20,1.4
4524,Samuel,19,4.5
9169,Kevin,22,2.8
6173,Bryan,23,2.6
9616,Miguel,24,1.6
4017,Stefania,17,3.9
2910,Felipe,15,3.0
6220,Diego,22,4.9
899,Julian,17,2.3
4530,Adriana,15,2.0
8070,Andrea,19,1.5
5845,Paula,23,2.7
5148,Alejandro,25,4.3
156,Luis,16,3.7
4809,Gloria,23,4.9
6487,Tomas,20,3.5
5996,Angela,23,2.8
909,Diego,22,3.3
242,Laura,17,1.2
2373,Esteban,23,4.9
1629,Diego,15,4.9
4203,Liliana,21,2.2
5657,Paola,16,3.4
1285,Felipe,19,4.2
5732,Lucia,19,3.1
8774,Alejandro,25,2.7
1791,Luis,24,1.9
3295,Jorge,24,1.3
7211,Felipe,22,2.8
3337,Melissa,15,1.6
2074,Ana,15,2.1
7670,Sofia,24,3.1
1001,Julian,20,2.0
7501,Carlos,23,2.8
5074,Roberto,21,2.8
4414,Cristian,21,2.0
1033,Jose,19,2.8
959,Elena,25,2.6
1139,Gloria,18,2.7
4353,Sara,23,3.7
6324,Fernando,24,4.7
336,Roberto,21,3.4
7632,Jorge,15,1.5
2641,Daniel,18,4.2
33,Mauricio,23,4.8
2244,Sergio,24,1.9
8232,Valeria,21,3.1
5723,Esteban,15,3.6
1230,Nicolas,21,4.6
8998,Sara,15,1.5
5811,Valeria,16,1.2
2092,Monica,18,3.6
8729,Esteban,24,4.9
3170,Valentina,17,2.8
5844,Daniel,21,2.0
4599,Gloria,16,3.4
7572,Felipe,18,4.7
9649,Andres,17,2.6
9461,Xiomara,19,4.8
7019,Andres,25,1.2
5866,Jose,17,3.8
9579,Alejandro,22,3.9
3388,Roberto,17,3.2
8971,Ricardo,21,3.8
7452,Samuel,18,4.4
2190,Ricardo,18,2.6
8541,Bryan,24,3.2
4701,Valeria,23,2.5
7807,Jorge,21,3.3
1871,Luis,18,4.4
7675,Camila,22,3.6
9561,Ana,18,2.1
3223,Steven,24,1.9
2203,Natalia,24,2.5
3706,Carolina,21,4.7
8034,Nicolas,25,2.5
516,Mariana,20,1.2
3869,Angela,19,2.4
9687,Xiomara,15,2.3
978,Valentina,21,4.7
6318,David,21,3.8
8896,Patricia,19,1.1
4317,Angelica,24,4.4
1058,Paola,16,3.9
9864,Xiomara,16,3.0
6119,Julian,19,1.3
8597,Lucia,15,3.3
3201,Luis,19,3.8
3136,Miguel,20,2.6
8885,Sara,21,3.4
6765,Jose,16,3.3
6409,Maria,25,2.5
6151,Sofia,24,3.1
742,Vanessa,22,3.1
2484,Valeria,20,4.8
2493,Ricardo,22,3.8
9385,Camila,23,1.9
7186,Vanessa,20,4.2
4245,Laura,21,1.5
707,Isabella,19,1.7
1700,Emanuel,15,3.9
5189,Lucia,21,4.1
4592,Stefania,24,4.5
6778,Mauricio,16,4.4
5192,Juan,17,4.9
2509,Patricia,19,4.4
6658,Manuela,17,4.6
4520,Jorge,25,1.9
8975,Tatiana,15,1.8
1344,Xiomara,24,1.7
7073,Ivan,24,4.7
9525,David,21,1.9
1933,Diana,18,2.2
7969,Catalina,18,3.2
5242,Daniela,24,1.7
576,Miguel,20,4.1
7869,Andrea,21,3.4
5705,Carolina,24,4.1
8053,Hector,20,4.1
8135,Laura,15,4.2
5497,Tomas,17,3.1
4097,Stefania,15,2.9
3608,Sofia,22,3.3
2242,Julian,25,3.4
9835,Melissa,15,1.5
2264,Alexander,17,3.8
2850,Lucia,24,1.6
1289,Ana,19,1.3
69,Lucia,15,2.0
1166,Mateo,15,3.3
9009,Julian,24,2.5
8791,Alejandra,15,1.4
4537,Valentina,21,4.3
7718,Camila,21,1.8
3290,Oscar,15,3.1
5239,Diana,18,4.2
2367,Mariana,17,4.8
9771,Bryan,21,4.1
9856,Vanessa,15,4.4
1734,Cristian,18,3.5
8311,Paula,16,1.4
6342,Diego,16,4.6
3367,Esteban,21,2.1
3861,Isabella,24,4.7
3807,Lucia,24,1.7
9325,Steven,24,1.3
6676,Valentina,15,3.1
1855,Julian,24,1.5
447,Roberto,19,2.0
5297,Beatriz,15,4.3
1403,Elena,18,1.7
7418,Cristian,19,4.2
8194,David,19,3.6
5715,Cristian,22,4.9
2993,Juliana,25,3.0
7582,Laura,17,4.9
3805,Oscar,18,1.4
7986,Juan,16,4.3
4189,Andrea,18,3.3
4959,Mariana,19,4.3
6460,Angelica,20,2.0
1961,Ana,21,3.1
572,Valeria,25,4.0
1666,Xiomara,25,1.2
2878,Carlos,23,3.4
536,Tomas,17,3.9
8936,Esteban,24,1.1
1100,Fernando,25,1.2
4888,Andres,18,3.1
8240,Gabriela,22,4.6
4533,Tomas,19,1.5
1020,Sara,24,2.6
948,Gloria,22,4.9
8978,Steven,25,4.1
9305,Mario,25,3.6
732,Andrea,19,1.8
2364,Paola,22,4.3
971,Miguel,23,3.3
7513,Juliana,24,3.1
4663,Jorge,17,1.9
1048,Patricia,20,2.5
4009,Daniela,25,4.1
5885,Paola,25,4.7
436,Patricia,20,2.7
1555,Monica,18,2.4
1722,Miguel,16,3.5
2233,Alejandro,15,4.8
5133,Monica,21,2.4
1072,Roberto,16,1.8
3019,Bryan,24,3.1
9901,Juan,21,1.0
3360,Mario,24,2.2
4766,Camila,22,1.4
524,Jorge,20,2.4
7103,Tomas,15,3.2
4286,Pablo,25,1.3
2831,Elena,17,1.1
6319,Eduardo,19,4.0
5412,Miguel,18,3.0
2013,Claudia,22,1.7
1516,Carolina,17,3.6
8411,Sebastian,25,3.6
3416,Patricia,19,4.8
4219,Valentina,23,3.0
2221,Laura,23,3.5
7296,Luis,16,1.4
6152,Sofia,18,1.0
538,Eduardo,25,3.9
3124,Natalia,15,3.9
1786,Angela,20,3.7
2361,Esteban,21,3.1
717,Gustavo,21,4.5
2472,Adriana,24,4.9
365,Melissa,15,3.8
7274,Paola,22,3.0
6981,Martha,15,2.7
6908,Andrea,16,4.2
64,Bryan,24,1.1
8892,Tomas,25,2.8
6974,Catalina,18,4.1
4807,Ivan,18,1.7
7750,Elena,15,3.2
1671,Mario,20,3.1
1410,Andrea,24,2.5
4140,Camila,22,3.3
7363,Mauricio,16,1.8
4109,Mateo,20,2.2
657,Luis,16,2.9
7081,Alejandro,16,3.7
3247,Valentina,16,3.6
7710,Sara,18,4.8
8001,Tatiana,22,4.9
5754,Gloria,18,4.8
5318,Nicolas,18,2.6
8615,Valentina,16,3.6
5775,David,25,2.6
5550,Carolina,21,2.4
4358,Natalia,18,3.8
2781,Ricardo,22,1.4
4622,Sergio,19,3.2
8830,Vanessa,18,3.3
274,Beatriz,24,3.7
5615,Oscar,24,1.1
6568,Patricia,25,1.7
6999,Juliana,17,1.1
6593,Nicolas,16,3.1
4998,Mauricio,20,1.5
9047,Roberto,25,4.0
2007,Angela,25,1.8
1859,Bryan,15,4.8
8693,Hector,24,4.0
2725,Julian,17,1.1
5608,Gloria,20,3.4
7689,Bryan,24,2.1
2718,Monica,24,2.3
3705,Sofia,17,1.5
2555,Valentina,25,2.6
5933,Esteban,16,3.5
1898,Gloria,23,1.3
6243,Julian,20,2.5
8921,Isabella,19,4.9
4547,Daniela,19,3.3
8294,Samuel,16,3.4
6143,Claudia,17,3.7
8604,Martha,16,4.6
8963,Tomas,16,4.2
3641,Monica,19,3.2
1625,Julian,22,4.6
120,Julian,22,2.4
6223,Maria,19,2.5
7599,Juliana,24,3.8
9077,Luis,21,4.7
5098,Sara,21,2.4
9714,Steven,23,4.1
8881,Carolina,25,3.9
7423,Daniela,25,3.2
7435,Mariana,16,4.4
320,Natalia,22,3.7
3793,Pablo,23,1.8
1263,Paola,15,1.9
8349,Daniel,20,4.6
5486,Cristian,23,4.5
4302,Alejandra,22,5.0
3103,Carolina,18,4.1
4804,Valentina,17,3.1
5036,Rosa,16,2.3
4719,Paola,19,1.0
9058,Jorge,20,4.8
1624,Hector,21,4.0
5807,Laura,21,4.7
2729,Patricia,24,4.2
4590,Maria,18,2.5
5957,Samuel,22,2.9
9813,Oscar,20,2.7
6544,Gloria,16,3.3
1701,Julian,18,3.3
6221,Juan,15,1.7
6162,Alejandro,16,2.4
5336,Lucia,25,3.1
4615,Bryan,18,4.1
6099,Emanuel,16,2.6
9420,Mateo,18,1.0
5438,Tomas,16,2.5
8269,Kevin,15,3.9
1614,Elena,22,1.7
8987,Tatiana,18,4.8
3934,Lucia,18,2.8
6481,Catalina,25,1.1
7893,Oscar,25,1.4
376,Isabella,24,1.6
3458,Elena,22,4.3
7050,Xiomara,19,1.7
7923,Kevin,22,1.1
596,Felipe,21,1.6
9787,Vanessa,25,3.7
8799,Natalia,15,2.8
1544,Valeria,21,4.1
1797,Mario,25,4.9
8313,Ricardo,20,2.0
2883,Monica,23,2.2
1929,Carolina,24,3.6
9749,Sara,18,4.0
5211,Sofia,25,2.7
7177,Samuel,18,3.2
7784,Alejandro,21,2.0
6637,Camila,22,3.9
7890,Julian,25,2.7
2626,Emanuel,23,2.2
7883,Juan,18,3.5
5990,Carlos,19,2.8
9295,Diana,24,4.9
5170,Claudia,20,2.8
4970,Esteban,21,1.6
8018,Mateo,25,4.0
2021,Andres,18,1.5
1955,Catalina,16,2.9
1525,Emanuel,17,3.4
426,Tatiana,21,5.0
6623,Angela,20,4.3
5340,Emanuel,23,2.6
8503,Daniela,16,4.4
1588,Sara,16,3.5
413,Diana,18,3.5
2097,Cristian,15,3.7
7273,Miguel,25,2.4
5926,Angela,22,1.8
4549,Gloria,18,4.1
2589,Hector,22,2.5
2321,Luis,20,1.4
3322,Carlos,18,3.4
1714,Xiomara,22,4.2
2319,Samuel,22,1.4
898,Gabriela,22,1.9
250,Mateo,15,3.0
7286,Julian,24,2.6
3764,Angela,20,2.4
2980,Andrea,22,3.0
2316,Roberto,16,4.5
9660,Samuel,24,1.2
8002,Gloria,18,3.4
5835,Juan,16,1.3
9094,Laura,20,3.6
7429,Oscar,25,2.6
8506,Oscar,16,2.4
1057,Luis,17,4.3
1566,Laura,16,4.2
807,Mario,21,2.7
2033,Emanuel,19,5.0
9705,Tatiana,21,1.3
2625,Gloria,22,3.2
4952,Angela,16,3.7
3893,Natalia,22,1.1
1810,Pablo,24,3.0
5342,Sergio,15,4.8
2643,Rosa,25,2.3
5770,Ivan,15,2.0
5224,Fernando,25,4.2
4674,Martha,20,4.5
7436,Oscar,25,4.0
4118,Kevin,20,3.8
4721,Jonathan,21,2.7
4391,Sara,21,1.3
4685,Carlos,25,1.4
9692,Vanessa,17,4.4
2175,Steven,19,4.0
6314,Roberto,21,4.5
5088,Martha,23,2.1
6311,Angelica,19,1.7
8375,Christian,23,1.0
7703,Sofia,15,2.0
489,Carolina,15,1.9
4522,Kevin,20,2.7
9002,Sara,20,1.2
4139,Claudia,21,2.8
503,Elena,18,4.0
7388,Sara,17,1.3
2579,Monica,21,2.9
5944,Miguel,16,2.5
8535,Stefania,25,4.2
9164,Beatriz,21,2.9
1268,Gustavo,24,3.1
9822,Christian,24,3.4
833,Cristian,23,1.4
408,Sergio,20,3.5
694,Sara,15,4.6
9180,Daniel,16,4.5
2575,Melissa,15,3.5
3221,Stefania,18,1.8
9486,Samuel,22,3.3
9061,Mariana,20,3.0
7083,Daniel,19,3.4
1812,Camila,25,2.8
7033,Jose,20,2.6
2628,Catalina,15,4.4
6109,Catalina,21,4.0
5973,Laura,25,4.0
9350,Vanessa,18,3.5
8608,Adriana,23,4.5
395,Valeria,25,2.3
217,Sergio,22,1.4
6618,Miguel,23,4.3
8306,Jonathan,25,4.4
7075,Juliana,20,1.4
3300,Mauricio,19,3.7
5713,Camila,17,4.9
9225,Felipe,24,2.6
5295,Gloria,23,4.1
2359,David,23,3.6
2638,Elena,17,4.0
6797,Sebastian,19,5.0
9289,Tatiana,16,1.8
7097,Gloria,24,4.9
6179,Julian,15,3.1
8822,Valentina,15,3.4
9594,Felipe,25,2.6
523,Catalina,23,3.5
3551,Gloria,16,4.6
8317,Ana,21,2.9
531,Catalina,18,3.9
3465,Sergio,23,4.6
796,Patricia,19,3.4
370,Luis,24,2.4
5410,Natalia,15,4.5
6543,Eduardo,16,1.6
1940,Santiago,25,4.8
3287,Carlos,15,4.0
7053,Steven,16,2.9
6975,Patricia,22,2.9
7654,Xiomara,17,2.5
9182,Ricardo,18,2.1
929,Manuela,15,1.9
765,Rosa,17,1.4
8074,Eduardo,18,4.8
9946,Manuela,15,2.7
5988,Jonathan,18,4.9
1747,Sofia,24,2.9
9414,Sebastian,17,2.4
5961,Samuel,17,2.1
743,Daniela,24,1.5
3264,Hector,18,1.2
8837,Alejandro,19,2.7
3069,Felipe,19,1.6
90,Ricardo,15,4.8
4515,Alexander,16,2.0
6583,Beatriz,20,1.5
1108,Andres,19,2.0
5125,Pablo,17,3.8
3060,Maria,15,2.6
4987,Sebastian,22,3.5
2905,Pablo,17,2.5
2148,Martha,21,2.1
6925,Oscar,23,1.7
3266,Miguel,20,3.1
3902,Tatiana,16,4.6
6831,Mauricio,17,2.0
6590,Elena,16,4.1
3169,Miguel,17,2.2
794,Roberto,24,4.4
6629,Nicolas,19,3.1
4523,Isabella,20,1.5
8829,Nicolas,19,3.2
2577,Tomas,18,2.7
3182,Monica,24,4.7
1881,Beatriz,24,3.4
4148,Monica,25,1.3
9897,Angela,23,4.1
2756,Emanuel,17,3.8
3628,Oscar,23,3.4
4502,Cristian,17,4.1
5714,Maria,20,1.5
8024,Mateo,19,4.2
5848,Nicolas,23,3.4
6759,Nicolas,16,4.2
5359,Gabriela,24,4.5
3301,Juan,22,1.2
1862,Nicolas,21,4.0
5729,Hector,19,3.0
9285,Cristian,18,3.4
6943,Hector,21,4.8
3985,Ivan,21,4.6
5244,Claudia,22,1.4
4160,Felipe,17,4.3
3055,Ana,15,1.4
4002,Vanessa,22,1.7
5810,Beatriz,21,3.8
7628,Paula,24,4.3
465,Pablo,23,2.5
9158,Mateo,18,2.7
4947,Monica,18,2.8
2483,Mauricio,15,4.2
9842,Andrea,25,4.7
2872,Fernando,22,2.4
3403,Mateo,21,4.5
9930,Angelica,19,3.3
2888,Camila,18,4.3
3378,Nicolas,20,4.0
5433,Roberto,21,4.4
3889,Pablo,16,3.8
8846,Martha,20,2.4
7909,Jonathan,17,2.0
7124,Diana,18,1.3
4843,Diana,20,4.1
5282,Jonathan,18,4.0
2647,Martha,25,2.6
8158,Jonathan,25,3.9
3192,Laura,17,3.5
2184,Miguel,18,1.9
554,Monica,20,3.0
969,Stefania,18,2.1
2381,Jonathan,16,4.3
2161,Gabriela,23,3.6
8230,Ana,19,2.9
7739,Oscar,15,3.1
4695,Isabella,22,2.3
8237,Isabella,25,1.2
7811,Carolina,24,3.3
1953,Santiago,25,1.1
4514,Paula,19,1.2
5570,Beatriz,17,4.1
6074,Melissa,23,3.1
6760,Manuela,18,1.5
1031,Daniel,25,2.6
8121,Tomas,16,1.8
1595,Fernando,16,2.3
8595,Alexander,17,1.6
9938,Pablo,23,1.4
6156,Pablo,17,2.5
4837,Daniel,22,4.7
7108,Andres,23,4.8
1698,Patricia,25,1.1
4667,David,19,2.4
9516,Beatriz,23,2.3
1339,Alexander,21,2.9
5250,Vanessa,23,4.1
5523,Nicolas,20,4.7
3254,Andres,15,2.1
4694,Stefania,17,3.6
402,Roberto,20,4.8
2437,Mateo,18,3.4
9470,Isabella,19,2.4
5122,Luis,25,1.5
9645,Mariana,21,3.4
3532,Paola,19,3.6
9390,Alejandra,19,4.8
9658,Vanessa,18,3.0
6898,Lucia,25,3.7
4349,Sara,19,2.5
8964,Luis,15,4.6
5043,Liliana,22,3.2
3402,Daniela,20,1.8
4129,Luis,20,1.9
1156,Sebastian,23,3.5
5749,Nicolas,20,2.6
890,Lucia,18,2.1
6890,Christian,17,3.6
7077,Rosa,20,4.7
570,Claudia,25,2.4
8602,Felipe,25,2.7
3197,Ivan,21,4.2
6983,Rosa,16,1.3
644,Melissa,21,2.9
1565,Steven,16,1.8
2612,Natalia,21,4.0
58,Isabella,23,4.8
9267,Andrea,19,3.8
8138,Felipe,16,1.2
1594,Catalina,19,1.1
3056,Ivan,19,3.4
5970,Esteban,23,3.2
61,Bryan,25,2.4
5595,Andrea,15,1.7
4819,Angelica,19,2.9
3358,Sofia,16,4.3
8941,Mauricio,21,1.0
7213,Miguel,17,2.6
7190,Melissa,22,3.0
2706,Adriana,21,3.2
8083,Nicolas,21,1.2
2951,Alexander,15,2.5
8198,David,25,1.4
2335,Cristian,24,3.9
2765,Daniela,24,2.8
8092,Juan,23,3.9
2395,Paola,16,2.6
8629,Kevin,18,1.4
4352,Manuela,15,3.8
585,David,15,4.1
7667,Liliana,15,4.2
1633,Monica,21,2.5
4182,Angelica,22,3.8
6580,Carolina,21,3.5
1498,Diana,16,1.3
580,Xiomara,15,3.6
8171,Alexander,24,1.9
903,Felipe,21,4.7
8869,Tatiana,21,2.0
2848,Diego,23,4.7
4375,Natalia,15,1.5
7157,Sofia,19,3.4
2328,Martha,25,2.0
4384,Martha,22,3.2
5728,Oscar,19,3.5
3165,Maria,21,4.0
4268,Juliana,24,2.7
4872,Samuel,23,1.6
639,Gloria,16,3.0
6435,Tatiana,22,4.5
3302,Mario,17,4.1
3448,Angela,16,4.6
7825,Oscar,23,4.1
7415,Carlos,24,4.7
3093,Ricardo,23,3.2
2096,Miguel,21,1.7
8487,Daniela,16,3.8
9239,Diego,25,3.1
2804,Camila,25,3.2
9177,Felipe,20,4.9
5795,Roberto,24,1.6
4826,Samuel,25,1.3
8804,Melissa,18,4.6
7851,Bryan,23,4.2
6564,Lucia,24,4.1
1943,Luis,17,3.7
2320,Valeria,20,1.9
3905,Nicolas,23,4.3
7900,Angela,25,1.9
5270,Eduardo,21,1.2
1505,Ricardo,23,4.4
403,Julian,18,3.9
3802,Mariana,18,1.5
8844,Alejandra,18,2.5
2253,Mariana,19,1.9
7344,Stefania,21,4.4
4862,Cristian,21,1.6
427,Tomas,19,3.6
8253,Adriana,19,3.1
6425,Gabriela,15,4.9
