ID,Nombre,Edad,Promedio
4976,Gloria,23,1.3
4977,Mariana,18,2.1
4978,Rosa,17,3.8
4979,Mateo,23,3.1
4980,Elena,21,4.9
4981,Ana,21,4.0
4982,Felipe,21,3.0
4983,Daniel,19,4.9
4984,Gabriela,23,3.7
4985,Camila,22,2.4
4986,Sofia,24,3.4
4987,Juliana,22,3.4
4988,Esteban,18,3.2
4989,David,15,4.1
4990,Lucia,17,1.4
4991,Beatriz,18,3.9
4992,Steven,19,3.9
4993,Jorge,18,4.1
4994,Juan,16,2.8
4995,Pablo,18,3.9
4996,Martha,20,2.1
4997,Andrea,24,2.0
4998,Juliana,24,3.5
4999,Rosa,22,4.3
5000,Gustavo,21,2.2
5001,David,25,4.7
5002,Hector,24,3.9
5003,Adriana,15,1.1
5004,Ana,23,4.8
5005,Jonathan,25,1.0
5006,Samuel,15,2.2
5007,Claudia,24,2.8
5008,Patricia,22,2.8
5009,Kevin,25,1.3
5010,Claudia,23,2.1
5011,Roberto,22,2.1
5012,Elena,17,2.6
5013,Ricardo,15,1.8
5014,Beatriz,24,4.2
5015,Miguel,23,1.6
5016,Luis,19,2.4
5017,Camila,22,1.7
5018,Sofia,19,1.3
5019,Stefania,18,4.3
5020,Ricardo,24,4.0
5021,Daniela,18,3.9
5022,Valentina,19,4.5
5023,Catalina,17,3.9
5024,Oscar,24,3.3
5025,Sara,23,2.4
5026,Christian,18,3.1
5027,Tomas,20,3.4
5028,Alejandro,21,1.2
5029,Beatriz,15,4.6
5030,Alexander,21,4.6
5031,Mariana,21,3.4
5032,Fernando,22,4.0
5033,Valentina,17,3.9
5034,Fernando,19,1.6
5035,Alejandra,23,4.3
5036,Laura,17,2.2
5037,Eduardo,21,4.5
5038,Andres,17,2.9
5039,Emanuel,20,2.2
5040,Martha,20,3.7
5041,Xiomara,16,1.3
5042,Paula,15,2.6
5043,Monica,17,3.1
5044,Ricardo,23,2.7
5045,Daniela,19,2.2
5046,Samuel,20,3.6
5047,Sergio,22,2.3
5048,Juan,19,1.7
5049,Sofia,23,4.8
5050,Mario,19,4.3
5051,Andrea,17,2.6
5052,Gabriela,25,3.6
5053,Tomas,20,2.4
5054,Luis,18,1.1
5055,Roberto,15,2.6
5056,Oscar,24,1.8
5057,Vanessa,15,2.9
5058,Hector,20,3.9
5059,Adriana,21,3.7
5060,Fernando,19,4.9
5061,Santiago,19,3.1
5062,Ivan,25,3.5
5063,Nicolas,18,4.6
5064,Jorge,24,1.0
5065,Gloria,19,3.8
5066,Isabella,15,1.2
5067,Valentina,17,4.1
5068,Oscar,19,2.5
5069,Sofia,23,2.4
5070,Juan,17,3.5
5071,Jorge,15,4.7
5072,Andres,18,4.9
5073,Alejandro,22,4.1
5074,Melissa,23,1.8
5075,Patricia,16,4.1
5076,Camila,15,3.9
5077,Steven,15,3.8
5078,Oscar,25,1.2
5079,Eduardo,17,1.3
5080,Natalia,23,2.3
5081,Andres,16,2.4
5082,Jonathan,16,1.9
5083,Maria,23,3.9
5084,Alejandro,24,2.5
5085,Tatiana,21,2.3
5086,Nicolas,22,2.7
5087,Natalia,25,1.5
5088,Julian,19,2.4
5089,Sara,18,4.7
5090,Juan,15,2.7
5091,Sergio,21,3.7
5092,Laura,18,3.7
5093,Laura,16,4.2
5094,Tatiana,23,1.6
5095,Liliana,20,3.0
5096,Mariana,17,2.4
5097,Claudia,16,2.3
5098,Eduardo,16,1.2
5099,Ricardo,15,1.8
5100,Oscar,22,1.7
5101,Luis,20,4.2
5102,Melissa,18,1.9
5103,Kevin,15,5.0
5104,Alexander,15,2.9
5105,Tatiana,22,1.3
5106,Patricia,23,3.4
5107,Tomas,18,1.2
5108,Gloria,23,3.9
5109,Julian,23,4.7
5110,Laura,24,2.9
5111,Samuel,23,1.2
5112,Nicolas,18,3.3
5113,Valeria,24,1.4
5114,Tatiana,24,1.4
5115,Maria,24,1.7
5116,Ricardo,15,2.6
5117,Bryan,22,4.6
5118,Julian,22,2.1
5119,Emanuel,15,2.4
5120,Andres,17,4.5
5121,Elena,25,2.3
5122,Tomas,18,4.0
5123,Gloria,21,2.3
5124,Lucia,21,2.3
5125,Laura,16,1.4
5126,Daniel,23,2.2
5127,Gloria,19,2.2
5128,Rosa,22,4.2
5129,Sofia,23,3.8
5130,Fernando,24,1.1
5131,Diana,22,1.9
5132,Ivan,19,2.7
5133,Gloria,19,4.8
5134,Paola,20,3.5
5135,Andres,22,2.2
5136,Esteban,21,2.9
5137,Sebastian,19,3.5
5138,Mateo,24,2.2
5139,Mateo,23,2.3
5140,Mario,20,4.7
5141,Mario,25,1.9
5142,Sofia,21,3.9
5143,Alejandra,15,1.3
5144,Adriana,17,2.7
5145,Isabella,18,3.7
5146,Liliana,22,2.6
5147,Paola,21,3.4
5148,Roberto,17,2.8
5149,Fernando,18,3.3
5150,Mariana,18,4.6
5151,Juan,20,4.9
5152,Fernando,20,2.2
5153,Tatiana,18,4.2
5154,Ana,24,1.2
5155,Hector,25,4.4
5156,Jorge,19,1.6
5157,Tomas,19,2.1
5158,Patricia,19,2.4
5159,Xiomara,24,2.6
5160,Tomas,18,4.2
5161,Juliana,22,3.3
5162,Nicolas,24,3.4
5163,Melissa,24,3.7
5164,Monica,19,1.5
5165,Paola,24,4.6
5166,Ivan,24,4.8
5167,Julian,21,2.9
5168,Fernando,17,1.2
5169,Julian,24,2.1
5170,Pablo,17,1.2
5171,Laura,22,4.7
5172,Diego,25,4.2
5173,Xiomara,16,1.8
5174,Tomas,17,4.8
5175,Lucia,25,4.4
5176,Mario,20,1.5
5177,Sara,19,1.3
5178,Gustavo,19,3.1
5179,Rosa,25,1.9
5180,Gustavo,15,3.0
5181,Andres,19,2.1
5182,Jose,24,4.0
5183,Kevin,15,1.0
5184,Kevin,16,3.0
5185,Rosa,25,2.0
5186,Juliana,17,3.3
5187,Monica,19,1.1
5188,Luis,16,4.2
5189,Cristian,17,3.2
5190,Alejandra,15,2.7
5191,Liliana,25,2.2
5192,David,16,3.4
5193,Sebastian,22,1.0
5194,Jorge,19,4.0
5195,Diego,16,2.2
5196,Ana,15,3.9
5197,Gloria,23,2.4
5198,Melissa,22,2.8
5199,Valeria,24,3.8
5200,Alejandra,25,3.1
5201,Maria,20,2.2
5202,Laura,18,1.3
5203,Patricia,15,1.9
5204,Juan,25,4.2
5205,Xiomara,21,3.4
5206,Paula,15,3.6
5207,Claudia,25,1.7
5208,Monica,25,4.2
5209,Gustavo,17,4.5
5210,Gustavo,20,2.5
5211,Eduardo,21,3.3
5212,Alexander,21,2.5
5213,Valeria,16,3.8
5214,Claudia,20,4.6
5215,Julian,17,4.6
5216,Diana,24,3.3
5217,Monica,25,1.8
5218,Gustavo,21,3.6
5219,Jorge,25,1.6
5220,Daniela,22,3.8
5221,Melissa,17,2.9
5222,Mario,18,3.1
5223,Felipe,23,1.2
5224,Diego,24,1.2
5225,Kevin,17,3.4
5226,Juan,19,4.9
5227,Laura,15,1.4
5228,Vanessa,18,4.6
5229,Tomas,15,4.9
5230,Paola,22,3.3
5231,Emanuel,16,2.1
5232,Andrea,18,2.6
5233,Hector,15,4.8
5234,Martha,16,3.1
5235,Diana,24,1.2
5236,Diego,17,2.3
5237,Sergio,19,4.6
5238,Felipe,25,4.9
5239,Carlos,25,1.1
5240,Valentina,16,3.1
5241,Diego,16,4.2
5242,Jorge,23,4.4
5243,Pablo,20,3.9
5244,Pablo,22,3.7
5245,Carlos,16,3.0
5246,Bryan,24,3.6
5247,Jonathan,24,3.8
5248,Cristian,19,4.6
5249,Diego,20,3.6
5250,Gustavo,21,4.1
5251,Sofia,19,2.3
5252,Carlos,16,3.0
5253,Manuela,15,3.1
5254,Christian,21,4.2
5255,Cristian,22,2.9
5256,Adriana,19,1.7
5257,Adriana,16,1.5
5258,Jose,16,4.5
5259,Valeria,19,3.4
5260,Cristian,22,1.9
5261,Daniel,16,2.4
5262,Paula,19,1.9
5263,Paola,18,1.1
5264,Tatiana,25,2.6
5265,Xiomara,21,3.6
5266,Maria,25,4.0
5267,Monica,18,4.2
5268,Juan,19,1.4
5269,Daniela,18,3.6
5270,Alejandra,19,3.1
5271,Alejandra,17,1.7
5272,Julian,23,2.1
5273,Melissa,23,3.0
5274,Daniel,24,2.5
5275,Ana,15,4.2
5276,Felipe,19,3.5
5277,David,23,3.8
5278,Fernando,16,1.6
5279,Angela,21,2.0
5280,Monica,21,2.8
5281,Carolina,22,4.0
5282,Alejandra,18,3.2
5283,Elena,22,3.4
5284,Vanessa,17,1.2
5285,Juan,24,3.7
5286,Jonathan,16,1.1
5287,Catalina,20,4.2
5288,Elena,17,3.5
5289,Luis,18,4.9
5290,Mauricio,25,1.7
5291,Andres,24,3.5
5292,Elena,21,3.3
5293,Eduardo,17,3.4
5294,Elena,15,1.6
5295,Bryan,21,3.8
5296,Tomas,22,2.2
5297,Alejandra,21,1.4
5298,Daniela,25,3.4
5299,Ricardo,15,3.8
5300,Sergio,22,4.6
5301,Stefania,21,4.2
5302,Juan,25,3.6
5303,Samuel,18,1.7
5304,Liliana,19,4.9
5305,Paula,25,2.2
5306,Lucia,17,1.6
5307,Jorge,17,3.7
5308,Jorge,22,2.2
5309,Sebastian,15,4.4
5310,Ana,22,3.9
5311,Juliana,17,4.0
5312,Miguel,23,2.5
5313,Valentina,19,4.9
5314,Carlos,21,1.8
5315,Ana,16,3.7
5316,Bryan,15,4.8
5317,Valeria,23,2.7
5318,Alejandro,24,5.0
5319,Paula,24,4.4
5320,Diego,24,1.2
5321,Rosa,21,1.8
5322,Gustavo,15,2.0
5323,Christian,19,4.8
5324,Alejandra,19,2.7
5325,Paula,22,3.8
5326,Jorge,18,4.6
5327,Isabella,17,4.4
5328,Cristian,19,3.9
5329,Stefania,23,4.4
5330,Felipe,24,2.7
5331,Paola,21,1.9
5332,Cristian,23,4.1
5333,Fernando,15,1.9
5334,Elena,19,1.0
5335,Felipe,20,4.5
5336,Paola,16,4.4
5337,Vanessa,15,2.9
5338,Natalia,22,3.9
5339,Andres,19,2.7
5340,Emanuel,19,2.7
5341,Natalia,23,4.0
5342,Camila,15,4.1
5343,Angelica,24,3.1
5344,Jorge,20,4.3
5345,Juan,21,2.6
5346,Carolina,22,2.3
5347,Samuel,17,4.2
5348,Esteban,15,2.4
5349,Manuela,23,3.1
5350,Vanessa,15,1.9
5351,Daniela,19,3.7
5352,Angela,19,2.9
5353,Diana,16,3.1
5354,Liliana,17,3.1
5355,Stefania,16,1.1
5356,Liliana,16,2.5
5357,Julian,22,1.6
5358,Martha,22,2.1
5359,Sofia,24,2.3
5360,Camila,22,4.7
5361,Gabriela,23,2.9
5362,Vanessa,25,1.3
5363,Stefania,22,1.2
5364,Daniela,16,3.3
5365,Roberto,24,1.3
5366,Samuel,18,4.3
5367,Angelica,18,4.6
5368,Stefania,24,2.9
5369,Mario,18,2.2
5370,Steven,18,3.3
5371,Patricia,16,4.2
5372,Roberto,23,3.2
5373,Sebastian,15,4.8
5374,Tomas,19,4.8
5375,Daniela,16,1.4
5376,Jorge,16,4.6
5377,Juliana,17,1.2
5378,Roberto,23,3.8
5379,Lucia,22,4.1
5380,David,23,1.4
5381,Camila,18,3.7
5382,Alejandra,19,4.8
5383,Kevin,20,1.7
5384,Claudia,17,3.5
5385,Diego,20,4.4
5386,Juliana,17,4.7
5387,Sofia,19,2.0
5388,Sofia,21,2.6
5389,Valeria,21,2.5
5390,Santiago,18,3.6
5391,Stefania,20,2.9
5392,Luis,18,2.4
5393,Hector,15,2.3
5394,Ricardo,15,2.4
5395,Maria,24,3.4
5396,Mariana,16,3.2
5397,Paula,20,1.3
5398,Santiago,25,2.5
5399,David,16,4.6
5400,Carlos,23,4.3
5401,Oscar,22,1.9
5402,Laura,23,4.1
5403,Melissa,19,4.2
5404,Valeria,25,2.1
5405,Daniela,24,1.9
5406,Diego,18,1.8
5407,Beatriz,20,1.4
5408,Diego,22,1.2
5409,Mauricio,16,3.2
5410,Esteban,21,2.6
5411,Mateo,19,2.6
5412,David,16,2.4
5413,Ricardo,22,3.5
5414,Samuel,18,4.9
5415,Diego,17,1.5
5416,Stefania,25,4.0
5417,Mateo,24,4.4
5418,Rosa,18,2.4
5419,Adriana,23,2.8
5420,Gustavo,18,1.8
5421,Gabriela,21,1.5
5422,Martha,24,1.6
5423,Esteban,17,4.2
5424,Jose,22,1.4
5425,Juliana,18,1.2
5426,Natalia,25,4.4
5427,Bryan,18,4.7
5428,Steven,19,2.3
5429,Elena,18,2.7
5430,Oscar,23,4.2
5431,Paola,22,3.3
5432,Felipe,19,2.5
5433,Ricardo,17,4.3
5434,Paula,24,3.0
5435,Diego,24,1.5
5436,Camila,15,4.4
5437,Gustavo,15,2.4
5438,Diana,24,1.2
5439,Manuela,15,1.2
5440,Jonathan,21,4.3
5441,Gustavo,19,5.0
5442,Paula,22,3.8
5443,Sergio,22,2.7
5444,Felipe,25,1.9
5445,Eduardo,21,4.8
5446,Catalina,22,2.6
5447,Eduardo,20,1.9
5448,Cristian,17,1.7
5449,Bryan,21,1.2
5450,Oscar,20,4.6
5451,Ricardo,25,3.2
5452,Sara,25,4.0
5453,Sergio,23,1.4
5454,Camila,21,1.4
5455,Mauricio,20,4.9
5456,Paola,17,2.3
5457,Kevin,22,2.2
5458,Monica,20,1.0
5459,Eduardo,18,3.0
5460,Andrea,18,4.8
5461,Steven,16,4.0
5462,Alexander,23,1.8
5463,Julian,15,3.8
5464,Julian,15,1.9
5465,Esteban,19,2.1
5466,Laura,23,2.9
5467,Camila,24,2.8
5468,Luis,23,4.6
5469,Laura,24,1.6
5470,Ana,19,4.8
5471,Catalina,22,2.5
5472,Natalia,24,1.4
5473,Ana,18,1.2
5474,Beatriz,17,1.7
5475,Eduardo,24,4.4
5476,Christian,18,3.4
5477,Mauricio,22,1.4
5478,Rosa,18,4.4
5479,Juliana,23,3.7
5480,Alejandra,21,3.0
5481,Santiago,16,2.5
5482,Isabella,20,2.3
5483,Diego,15,4.6
5484,Cristian,23,2.7
5485,Gustavo,18,5.0
5486,Miguel,24,3.7
5487,Diego,18,4.4
5488,Sergio,15,1.1
5489,Beatriz,21,3.2
5490,Sofia,15,4.0
5491,Kevin,16,3.4
5492,Alejandra,22,1.4
5493,Mariana,25,3.4
5494,Angelica,24,1.1
5495,Catalina,18,2.9
5496,Juliana,17,3.6
5497,Stefania,20,3.1
5498,Beatriz,24,4.6
5499,Miguel,23,2.0
5500,Catalina,18,3.7
5501,Pablo,15,3.8
5502,Esteban,23,1.1
5503,Gloria,15,1.1
5504,Rosa,24,4.4
5505,Valeria,17,2.6
5506,Gabriela,16,3.0
5507,Eduardo,24,4.9
5508,Bryan,21,3.5
5509,Rosa,17,3.3
5510,Mauricio,20,2.7
5511,Manuela,24,2.8
5512,Carlos,18,3.0
5513,Laura,23,4.5
5514,Mauricio,17,3.2
5515,David,20,3.1
5516,Miguel,22,1.9
5517,Isabella,19,3.9
5518,Esteban,24,3.3
5519,Christian,24,3.8
5520,Jonathan,15,1.5
5521,Juan,23,4.8
5522,Liliana,20,4.7
5523,Julian,18,2.0
5524,Cristian,17,3.1
5525,Ivan,17,1.4
5526,Gabriela,25,4.5
5527,David,17,3.7
5528,Mateo,17,3.8
5529,Adriana,25,2.1
5530,Ricardo,22,3.1
5531,Paula,15,1.0
5532,Andrea,25,3.4
5533,Samuel,18,3.2
5534,Ana,18,1.8
5535,Jorge,22,3.4
5536,Jorge,23,2.0
5537,David,19,1.1
5538,Nicolas,25,3.9
5539,Stefania,23,4.0
5540,Miguel,16,2.8
5541,Angelica,23,2.1
5542,Emanuel,23,3.4
5543,Steven,22,2.9
5544,Eduardo,20,1.8
5545,Oscar,19,3.0
5546,Alexander,24,3.8
5547,Nicolas,22,2.1
5548,Julian,24,3.5
5549,Laura,25,2.3
5550,Tatiana,19,4.9
5551,Andrea,16,4.9
5552,Andrea,21,1.6
5553,Mario,19,4.1
5554,Natalia,18,2.1
5555,Mariana,19,1.7
5556,Christian,20,4.6
5557,Gabriela,21,3.4
5558,Cristian,15,3.8
5559,Daniel,23,2.2
5560,Esteban,21,3.3
5561,Claudia,24,4.0
5562,Mariana,19,1.6
5563,Melissa,24,2.1
5564,Beatriz,20,1.9
5565,Martha,24,3.4
5566,Martha,20,3.3
5567,Mauricio,18,3.4
5568,Monica,16,4.0
5569,Pablo,25,1.9
5570,Sofia,23,2.3
5571,Andres,17,2.5
5572,Alejandro,15,3.7
5573,Rosa,25,2.3
5574,Jose,24,1.4
5575,Juliana,17,3.7
5576,Gabriela,15,2.6
5577,Santiago,25,1.7
5578,Kevin,23,3.7
5579,Jorge,17,4.4
5580,Gabriela,19,1.5
5581,Xiomara,20,3.3
5582,Santiago,17,1.7
5583,Isabella,18,1.9
5584,Juliana,22,3.3
5585,Martha,17,1.9
5586,Angela,18,3.2
5587,Mauricio,20,3.8
5588,Mariana,16,2.9
5589,Natalia,23,5.0
5590,Tomas,18,3.4
5591,Juan,20,4.8
5592,Luis,20,3.0
5593,Rosa,24,2.1
5594,Monica,25,3.1
5595,Steven,21,4.4
5596,Mariana,19,2.5
5597,Oscar,18,4.6
5598,Sofia,23,2.3
5599,Claudia,17,1.8
5600,Juan,22,3.1
5601,Gustavo,15,2.1
5602,Andres,19,4.5
5603,Diego,15,1.5
5604,Tatiana,19,1.8
5605,Natalia,15,1.3
5606,Paola,21,1.1
5607,Rosa,16,2.3
5608,Paula,19,2.6
5609,Hector,24,5.0
5610,Mario,18,2.3
5611,David,18,3.0
5612,Adriana,20,2.8
5613,Mateo,22,4.8
5614,Julian,15,4.6
5615,Maria,22,3.6
5616,Eduardo,17,1.9
5617,Luis,20,4.0
5618,Santiago,16,1.8
5619,Sergio,18,4.4
5620,Tomas,25,5.0
5621,Paola,23,3.9
5622,Daniel,16,1.1
5623,Felipe,23,4.2
5624,Bryan,18,3.1
5625,Carlos,19,4.3
5626,Ana,18,3.2
5627,Fernando,15,1.9
5628,Natalia,17,1.8
5629,Esteban,25,3.7
5630,Claudia,21,3.8
5631,Martha,15,4.8
5632,Stefania,21,2.1
5633,Manuela,19,3.4
5634,Felipe,19,1.3
5635,Camila,25,1.8
5636,Isabella,19,1.5
5637,Alexander,15,3.3
5638,Patricia,17,4.6
5639,Sofia,25,2.0
5640,Catalina,16,2.3
5641,Bryan,21,2.9
5642,Gabriela,22,4.2
5643,Fernando,20,2.6
5644,Juan,21,1.7
5645,Elena,20,4.0
5646,Ana,15,2.4
5647,Valeria,16,4.0
5648,Mateo,19,3.0
5649,Hector,23,4.0
5650,Angelica,23,2.7
5651,Esteban,20,4.7
5652,Rosa,16,2.5
5653,Valeria,17,1.5
5654,Oscar,25,4.2
5655,Juliana,23,3.9
5656,Angelica,25,1.1
5657,Patricia,23,4.2
5658,Mauricio,20,3.6
5659,Cristian,15,3.4
5660,Carolina,22,4.5
5661,Fernando,18,3.9
5662,Paola,17,3.2
5663,Sebastian,23,2.9
5664,Alejandra,20,4.8
5665,Jose,24,2.6
5666,Juliana,22,3.9
5667,Tatiana,18,3.7
5668,Julian,25,1.3
5669,Eduardo,20,3.4
5670,Monica,25,2.3
5671,Bryan,21,4.8
5672,Tomas,16,4.8
5673,Mauricio,19,4.4
5674,Hector,17,1.7
5675,Sara,21,3.6
5676,Manuela,21,4.8
5677,Ivan,25,2.9
5678,Sergio,15,3.6
5679,Melissa,25,2.5
5680,Mario,18,2.8
5681,Tatiana,15,2.7
5682,Daniel,16,2.7
5683,Pablo,18,2.1
5684,Jonathan,25,1.5
5685,Tatiana,18,2.8
5686,Andrea,24,3.8
5687,Alexander,24,2.9
5688,Camila,25,1.1
5689,Ana,20,2.1
5690,Alexander,15,3.9
5691,Paula,23,1.3
5692,Sergio,21,4.1
5693,Camila,23,4.7
5694,Rosa,23,2.6
5695,Sofia,21,1.4
5696,Alejandro,22,4.1
5697,Santiago,20,4.3
5698,Jorge,25,3.4
5699,Angelica,22,1.1
5700,Patricia,24,1.3
5701,Nicolas,22,3.6
5702,Luis,18,3.6
5703,Sara,24,2.8
5704,Samuel,22,2.1
5705,Kevin,20,4.2
5706,Natalia,19,4.7
5707,Alejandro,24,1.5
5708,Alejandra,23,4.0
5709,Samuel,24,2.9
5710,Valentina,22,4.7
5711,Gabriela,15,4.5
5712,Stefania,23,1.1
5713,Carolina,25,3.2
5714,Tatiana,22,3.4
5715,Miguel,21,2.5
5716,Beatriz,21,1.8
5717,Alexander,21,4.5
5718,Mauricio,25,4.7
5719,Alexander,16,1.6
5720,Gabriela,25,2.5
5721,Claudia,23,4.4
5722,Daniel,22,2.9
5723,Monica,24,2.5
5724,Diego,16,3.6
5725,Tatiana,23,5.0
5726,Alexander,25,4.1
5727,Elena,17,1.5
5728,Tomas,17,4.9
5729,Sebastian,21,3.2
5730,Mauricio,23,4.8
5731,Sofia,19,1.9
5732,Steven,17,4.4
5733,Mateo,18,1.1
5734,Angelica,20,2.2
5735,Tatiana,16,2.9
5736,Fernando,19,3.9
5737,Esteban,23,2.9
5738,Fernando,17,3.1
5739,Nicolas,16,4.4
5740,Angelica,22,2.3
5741,Felipe,15,2.3
5742,Maria,17,2.1
5743,Pablo,20,4.7
5744,Sebastian,17,1.5
5745,Gabriela,18,3.2
5746,Jonathan,15,1.1
5747,Christian,20,2.2
5748,Mauricio,23,4.7
5749,Santiago,18,1.5
5750,Alejandra,15,1.1
5751,Natalia,19,4.0
5752,Sara,16,3.0
5753,Stefania,17,3.8
5754,Tatiana,22,1.2
5755,Jonathan,22,1.8
5756,Lucia,23,3.1
5757,Pablo,20,4.4
5758,Monica,19,2.7
5759,Angela,24,2.4
5760,Diana,21,3.2
5761,Mateo,23,1.0
5762,Adriana,20,1.7
5763,Santiago,21,4.5
5764,Stefania,15,4.6
5765,Camila,22,1.9
5766,Alejandra,16,1.9
5767,Fernando,23,2.5
5768,Paola,15,2.0
5769,Jorge,24,2.8
5770,Pablo,15,3.1
5771,Santiago,19,3.9
5772,Fernando,18,2.5
5773,Paula,19,3.3
5774,Jorge,19,1.4
5775,Ivan,18,2.3
5776,Elena,15,4.6
5777,Camila,25,3.5
5778,Catalina,21,2.9
5779,Carlos,20,1.6
5780,Manuela,22,4.7
5781,Rosa,18,1.8
5782,Patricia,15,3.2
5783,Camila,16,2.2
5784,Ana,18,2.3
5785,Julian,25,1.4
5786,Christian,21,3.4
5787,Rosa,15,1.8
5788,Elena,18,3.9
5789,Camila,18,1.8
5790,Alejandro,18,1.4
5791,Alejandro,25,3.1
5792,Gustavo,24,2.6
5793,Martha,21,4.2
5794,Patricia,25,3.7
5795,Juliana,17,1.5
5796,Bryan,23,1.0
5797,Alejandra,17,2.9
5798,Andrea,24,4.2
5799,Beatriz,25,1.7
5800,Carlos,17,3.3
5801,Liliana,19,1.5
5802,Alejandro,21,3.6
5803,Valeria,20,2.4
5804,Nicolas,17,3.2
5805,Jose,24,4.8
5806,Kevin,24,3.9
5807,Valentina,20,3.4
5808,Fernando,17,2.8
5809,Valeria,25,2.0
5810,Adriana,15,3.8
5811,Tatiana,15,4.3
5812,Jonathan,21,4.4
5813,Gloria,18,3.6
5814,Ana,20,2.0
5815,Ana,18,4.1
5816,Mateo,25,4.4
5817,Elena,20,2.9
5818,Nicolas,15,3.5
5819,Diana,19,2.0
5820,Ricardo,17,3.4
5821,Ricardo,16,4.0
5822,Daniel,16,4.2
5823,Emanuel,18,4.3
5824,Emanuel,17,2.4
5825,Julian,23,2.7
5826,Jorge,15,4.0
5827,Daniela,23,2.8
5828,Valentina,20,1.5
5829,Jorge,20,3.4
5830,Andres,25,2.7
5831,Gabriela,25,3.6
5832,Paula,22,3.7
5833,Julian,18,1.2
5834,Jose,15,4.3
5835,Luis,20,4.4
5836,Patricia,15,3.1
5837,Natalia,24,1.7
5838,Monica,21,4.7
5839,Carlos,15,2.7
5840,Paula,25,3.3
5841,Angelica,24,1.6
5842,Camila,21,4.8
5843,Carlos,25,1.7
5844,Liliana,19,1.1
5845,Hector,22,3.6
5846,Oscar,17,4.2
5847,Hector,16,4.4
5848,Sofia,24,1.3
5849,Julian,15,4.4
5850,Ivan,17,2.4
5851,Fernando,20,4.0
5852,Gloria,20,4.3
5853,Xiomara,25,3.0
5854,Bryan,17,4.4
5855,Daniela,20,3.7
5856,Kevin,18,4.7
5857,Mateo,20,1.0
5858,Christian,15,4.8
5859,Martha,21,4.9
5860,Mariana,25,4.9
5861,Natalia,23,1.2
5862,Melissa,18,4.0
5863,David,20,1.1
5864,Santiago,24,3.5
5865,Valentina,20,2.9
5866,Daniel,22,4.8
5867,Pablo,16,1.9
5868,Paola,22,4.9
5869,Paula,20,4.6
5870,Esteban,15,4.4
5871,Felipe,24,3.3
5872,Monica,16,1.3
5873,Vanessa,18,3.2
5874,Bryan,16,1.4
5875,Paula,22,1.8
5876,Xiomara,22,3.2
5877,Ana,23,3.7
5878,Andres,19,1.7
5879,Natalia,15,2.3
5880,Gloria,19,1.6
5881,Natalia,24,1.2
5882,Roberto,22,1.7
5883,Mariana,18,4.9
5884,Vanessa,21,2.9
5885,Elena,25,4.1
5886,Catalina,25,1.1
5887,Esteban,23,4.8
5888,Ivan,17,2.8
5889,Gustavo,22,3.7
5890,Steven,19,4.3
5891,Bryan,19,1.5
5892,Gloria,17,2.1
5893,Melissa,16,4.0
5894,Laura,16,3.4
5895,Sebastian,16,3.6
5896,Daniela,17,3.5
5897,Andrea,23,1.9
5898,Carlos,19,2.2
5899,Emanuel,15,2.9
5900,Esteban,17,1.4
5901,Andres,17,1.1
5902,Angela,17,4.8
5903,Vanessa,19,1.6
5904,Ana,24,2.5
5905,Maria,21,2.9
5906,Cristian,17,4.9
5907,Valeria,20,2.1
5908,Martha,15,1.7
5909,Paola,22,2.3
5910,Carlos,22,4.2
5911,Xiomara,19,1.2
5912,Laura,25,3.0
5913,Mariana,19,3.9
5914,Jorge,17,1.2
5915,Hector,17,3.6
5916,Claudia,17,4.8
5917,Mario,19,1.5
5918,Miguel,20,2.2
5919,Tomas,17,2.3
5920,Sebastian,20,5.0
5921,Martha,22,2.2
5922,Alejandra,25,2.1
5923,Diego,19,4.1
5924,Rosa,16,3.1
5925,Angela,17,1.4
5926,Nicolas,15,1.1
5927,Ivan,16,3.7
5928,Emanuel,20,1.7
5929,Alejandra,17,1.5
5930,Manuela,17,4.8
5931,Christian,22,1.8
5932,Mauricio,20,5.0
5933,Ana,22,4.3
5934,Martha,22,1.7
5935,Catalina,25,3.9
5936,Juliana,15,3.9
5937,Jorge,21,1.1
5938,Andrea,24,1.3
5939,Esteban,15,3.9
5940,Vanessa,17,2.9
5941,Catalina,22,2.1
5942,Nicolas,22,4.4
5943,Natalia,16,1.6
5944,Valentina,23,2.3
5945,Liliana,16,2.1
5946,Camila,19,1.3
5947,Sebastian,21,1.8
5948,David,20,4.5
5949,Paola,16,4.5
5950,Tatiana,23,2.5
5951,Sara,21,1.5
5952,Ricardo,17,2.2
5953,Martha,16,1.3
5954,Tomas,21,1.1
5955,Jonathan,16,4.6
5956,Isabella,15,3.1
5957,Paola,17,1.4
5958,Andres,25,2.4
5959,Steven,17,4.0
5960,Miguel,20,2.0
5961,Mario,24,2.5
5962,Gloria,20,4.5
5963,Andres,15,1.1
5964,Liliana,15,3.4
5965,Valeria,24,2.0
5966,Stefania,19,2.5
5967,Monica,24,4.9
5968,Fernando,21,3.8
5969,Alejandro,15,3.8
5970,Valentina,25,2.1
5971,Hector,18,3.1
5972,Catalina,18,2.2
5973,Catalina,18,1.5
5974,Angelica,24,1.2
5975,Daniel,21,3.4
5976,Hector,15,1.4
5977,Manuela,18,1.2
5978,Pablo,17,2.5
5979,Miguel,17,2.4
5980,Gloria,17,2.6
5981,Mariana,24,4.4
5982,Miguel,17,3.6
5983,Alexander,23,3.9
